MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
GD26015686IT,Apartment,2512,2512   Canada BLVD #2,GLENDALE,91208,1,1.00 (1 0 0 0),,$500.00,,"$2,150","$2,150","$2,150",600,$3.58,1948,2,Laundry Area,,1-Year,Unfurnished,818-860-3177,"12,579"
26643005,Apartment,3807,3807   Wilshire Blvd  #518,Los Angeles,90010,1,1.00 (1 0 0 0),,,,"$2,155",$900,"$2,155",485,$4.44,,1,In Unit,Call,1+Year,Unfurnished,323-828-8870,"162,412"
26642505,,18217,18217   Via Calma  #2,Rowland Heights,91748,2,1.00 (1 0 0 0),,,,"$2,195","$2,195","$2,195",836,$2.63,1970,0,Community,Yes,1+Year,Unfurnished,909-900-8842,836
26642113,,544,544  W 41st Dr #1,Los Angeles,90037,1,1.00 (1 0 0 0),,,,"$2,195","$2,195","$2,195",580,$3.78,1924,1,Community,Call,1+Year,Unfurnished,310-940-2818,"6,764"
26644277,,1323,1323  N Olive Dr #33d,West Hollywood,90069,0,1.00 (1 0 0 0),,,,"$2,195","$2,195","$2,195",500,$4.39,1941,1,Community,Yes,1-Year,Unfurnished,310-710-9361,"30,921"
26644547,,1342,1342   Yale St #B,Santa Monica,90404,1,1.00 (1 0 0 0),,,,"$2,195","$2,195","$2,195",600,$3.66,1955,0,Community,Call,"1+Year,12 Months",Unfurnished,424-258-4651,"7,526"
OC26014686MR,Condominium,151,151  S Idaho ST #B,LA HABRA,90631,2,1.00 (1 0 0 0),,$500.00,,"$2,195","$2,195","$2,195",915,$2.40,1963,1,Community,,1-Year,Unfurnished,714-815-7091,"7,841"
OC26014690MR,Condominium,151,151  S Idaho ST #D,LA HABRA,90631,2,1.00 (1 0 0 0),,$500.00,,"$2,195","$2,195","$2,195",915,$2.40,1963,2,Community,,1-Year,Unfurnished,714-815-7091,"7,841"
OC26015757MR,Apartment,221,221  N San Gabriel  #D,AZUSA,91702,2,1.00 (1 0 0 0),,$500.00,,"$2,200","$1,950","$2,200",900,$2.44,1962,1,Laundry Area,,1-Year,Unfurnished,949-302-1400,"14,117"
P1-25596PF,Apartment,718,718   Brent AVE #A,SOUTH PASADENA,91030,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",800,$2.75,1941,1,None,,,Unfurnished,(818) 399-3822,"8,264"
PV26018625MR,Apartment,728,728  W 16th ST ,SAN PEDRO,90731,2,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200","2,969",$0.74,1924,0,Community,No,Month-to-Month,Unfurnished,,"4,808"
PW26019719MR,Condominium,3745,3745   Legato CT ,POMONA,91766,1,1.00 (1 0 0 0),,$500.00,,"$2,200","$2,200","$2,200",865,$2.54,1989,2,"Electric Dryer Hookup,Hookup - Electric,Washer Hookup",,1-Year,Unfurnished,714-686-6946,"310,335"
82032302ML,,1036,1036  S Serrano AVE ,Los Angeles,90006,2,2.00 (2 0 0 0),,,,"$2,200","$2,200","$2,200","1,160",$1.90,2005,,,,Other Lease Terms,,,0
AR26018186MR,Townhouse,410,410  N Alhambra AVE #D,MONTEREY PARK,91755,2,2.00 (1 0 1 0),,$0.00,50,"$2,200","$2,200","$2,200",937,$2.35,1973,2,Garage,No,1-Year,Unfurnished,626-643-1009,"34,441"
26642097,,4367,4367  S Van Ness Ave #Unit 4,Los Angeles,90062,1,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",710,$3.10,1923,0,Other,Yes,1+Year,Unfurnished,424-388-2090,"14,388"
26643019,Apartment,3807,3807   Wilshire Blvd  #1201,Los Angeles,90010,0,1.00 (1 0 0 0),,,,"$2,200",$800,"$2,200",416,$5.29,,1,In Unit,Call,1+Year,Unfurnished,323-828-8870,"162,412"
26643441,,3309,3309  S Main St #5,Los Angeles,90007,0,0.00 (0 0 0 0),,,,"$2,200","$2,200","$2,200",700,$3.14,1908,0,Other,Yes,1+Year,Unfurnished,424-388-2090,"5,521"
26643383,Single Family,1107,1107   date St ,Montebello,90640,1,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200","6,363",$0.35,1953,0,Other,Yes,1+Year,Unfurnished,424-388-2090,"17,526"
26643023,Apartment,3807,3807   Wilshire Blvd  #1206,Los Angeles,90010,0,1.00 (1 0 0 0),,,,"$2,215",$800,"$2,215",420,$5.27,,1,In Unit,Call,1+Year,Unfurnished,323-828-8870,"162,412"
26642141,,3055,3055   Foothill Blvd #1,La Crescenta,91214,1,1.00 (1 0 0 0),,,,"$2,250","$2,250","$2,250",750,$3,1964,1,Community,Call,1+Year,Unfurnished,213-923-0227,"19,396"
PW26019734MR,Apartment,3310,3310  E Ransom ST #3,LONG BEACH,90804,2,1.00 (1 0 0 0),,$0.00,,"$2,250","$2,250","$2,250",800,$2.81,1922,1,"Gas Dryer Hookup,Washer Hookup",No,1-Year,Furnished,562-217-7646,"6,751"
SB26018557MR,Apartment,7139,7139   Kittyhawk  #1/2,LOS ANGELES,90045,2,1.00 (1 0 0 0),,$0.00,,"$2,250","$2,250","$2,250",950,$2.37,1948,0,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"6,871"
P1-25550PF,Apartment,2707,2707   Montrose AVE #10,MONTROSE,91020,1,1.00 (1 0 0 0),,$0.00,,"$2,250","$2,250","$2,250",700,$3.21,1959,1,Community,No,1-Year,Unfurnished,(310) 995-2404,"12,000"
GD26018248IT,Apartment,417,417   Riverdale DR #415A,GLENDALE,91204,1,1.00 (1 0 0 0),,$0.00,,"$2,250","$2,250","$2,250",675,$3.33,1923,0,Inside,No,1-Year,Unfurnished,818-437-2433,"17,314"
GD26018291IT,Apartment,2158,2158   La Canada Crest DR ,LA CANADA FLINTRIDGE,91011,1,1.00 (1 0 0 0),,$0.00,,"$2,250","$2,300","$2,250",700,$3.21,1960,0,Community,,1-Year,Unfurnished,818-207-9999,"13,344"
26642185,,3518,3518   Chesapeake Ave #407,Los Angeles,90016,1,1.00 (1 0 0 0),,,,"$2,267","$2,455","$2,267",731,$3.10,2022,0,In Unit,Call,1+Year,Unfurnished,323-633-8077,"12,810"
26643643,Apartment,3345,3345   Wilshire Blvd  #918,Los Angeles,90005,1,1.00 (1 0 0 0),,,,"$2,275",$900,"$2,275",532,$4.28,,1,In Unit,Call,1+Year,Unfurnished,323-828-8870,"22,651"
26643021,Apartment,3807,3807   Wilshire Blvd  #1216,Los Angeles,90010,0,1.00 (1 0 0 0),,,,"$2,280",$800,"$2,280",455,$5.01,,1,In Unit,Call,1+Year,Unfurnished,323-828-8870,"162,412"
26643651,Apartment,3345,3345   Wilshire Blvd  #1018,Los Angeles,90005,1,1.00 (1 0 0 0),,,,"$2,285",$900,"$2,285",532,$4.30,,1,In Unit,Call,1+Year,Unfurnished,323-828-8870,"22,651"
BB26019632MR,Apartment,11523,11523   Bradson PL #2,CULVER CITY,90230,2,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",800,$2.88,1956,1,Community,,1-Year,Unfurnished,805-973-7470,"7,840"
26642441,,161,161  W Channel Rd #4,Santa Monica,90402,0,1.00 (1 0 0 0),,,,"$2,300","$2,300","$2,300",520,$4.42,1961,1,"Laundry Area,Community",Call,"Negotiable,1+Year,6 Months,Other",Unfurnished,310-701-6848,"4,640"
26641663,Single Family,1602,1602   Courtney Ave ,Los Angeles,90046,1,1.00 (1 0 0 0),,,,"$2,300","$4,600","$2,300",350,$6.57,1919,0,Other,No,"Negotiable,1+Year",Furnished,310-717-1805,"5,715"
GD26015830IT,Single Family,16327,16327   Kalisher ST ,GRANADA HILLS,91344,1,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",500,$4.60,2025,2,In Kitchen,No,1-Year,Unfurnished,818-629-4810,"8,700"
RS26018978MR,Apartment,1432,1432  W 106th  ,LOS ANGELES,90047,2,1.00 (1 0 0 0),,$50.00,,"$2,300","$3,000","$2,300","1,000",$2.30,1964,1,None,,1-Year,Unfurnished,323-608-7125,"6,215"
26641963,,3567,3567   Chesapeake Ave ##205,Los Angeles,90016,1,1.00 (1 0 0 0),,,,"$2,304","$2,495","$2,304",700,$3.29,,1,In Unit,Call,1+Year,Unfurnished,323-633-8077,700
26644519,,4140,4140   Grand View Blvd #18,Los Angeles,90066,1,1.00 (1 0 0 0),,$500.00,,"$2,325","$2,325","$2,325",550,$4.23,1959,0,"Laundry Area,Community",Yes,1+Year,Unfurnished,310-962-5000,"19,580"
AR26018010MR,Apartment,1174,1174   Del Valle  ,LA PUENTE,91744,2,1.00 (1 0 0 0),,$0.00,25,"$2,350","$2,350","$2,350",950,$2.47,1962,0,Laundry Area,,1-Year,Unfurnished,626-272-5941,"1,000"
CV26016497MR,Condominium,400,400  S Broadway  #1002,LOS ANGELES,90013,1,1.00 (1 0 0 0),,$500.00,300,"$2,350","$2,350","$2,350",597,$3.94,2019,1,"Dryer,Dryer Included,In Closet,Washer,Washer Included",,"1-Year,Negotiable",Furnished,,"36,291"
26643817PS,Apartment,1243,1243   26th St #1,Santa Monica,90404,1,1.00 (1 0 0 0),,,,"$2,350","$2,350","$2,350",800,$2.94,1933,0,Garage,Call,1+Year,Unfurnished,,"6,393"
26642627,,5530,5530   Owensmouth Ave #108,Woodland Hills,91367,1,1.00 (0 1 0 0),,,,"$2,350","$4,700","$2,350",610,$3.85,1987,2,Community,Call,1+Year,Unfurnished,310-962-6942,"70,398"
26642881,Apartment,186,186  N Clark Dr ,Beverly Hills,90211,1,1.00 (1 0 0 0),,,,"$2,350","$2,350","$2,350",665,$3.53,1938,1,"Community,Room",Call,1+Year,Unfurnished,413-883-1197,"6,860"
P1-25603PF,Apartment,4423,4423   Ambrose AVE #5,LOS ANGELES,90027,1,1.00 (1 0 0 0),,$0.00,,"$2,350","$2,350","$2,350",750,$3.13,1967,1,Community,,1-Year,Unfurnished,(818) 275-4809,"7,062"
P1-25617PF,Apartment,4415,4415   Ambrose AVE #9,LOS ANGELES,90027,1,1.00 (1 0 0 0),,$0.00,,"$2,350","$2,350","$2,350",815,$2.88,1965,1,Community,,1-Year,Unfurnished,(818) 275-4809,"8,196"
26643017,Apartment,3807,3807   Wilshire Blvd  #1208,Los Angeles,90010,1,1.00 (1 0 0 0),,,,"$2,370",$900,"$2,370",485,$4.89,,1,In Unit,Call,1+Year,Unfurnished,323-828-8870,"162,412"
26642361,,1784,1784   N Sycamore Ave  ,Los Angeles,90028,2,2.00 (2 0 0 0),,,,"$2,390","$2,390","$2,390",,$0,,1,Laundry Area,Call,1+Year,Unfurnished,323-907-0749,"5,000"
TR26019135MR,Apartment,1194,1194  W 39th ST ,LOS ANGELES,90037,2,1.00 (1 0 0 0),,$200.00,50,"$2,390","$2,390","$2,390",750,$3.19,1960,1,None,,Negotiable,,626-523-1697,"11,015"
SR26018399MR,Apartment,5855,5855   Tujunga AVE #2,NORTH HOLLYWOOD,91601,2,1.00 (1 0 0 0),,$0.00,,"$2,395","$2,395","$2,395",800,$2.99,1978,1,Laundry Area,No,1-Year,Unfurnished,818-640-3776,100
GD26017480IT,Apartment,3123,3123   Foothill BLVD #30,LA CRESCENTA,91214,1,1.00 (1 0 0 0),,"$1,000.00",,"$2,395","$2,400","$2,395",650,$3.68,1959,1,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,818-860-3177,"42,735"
26642049,,2494,2494 1/2  Loy Ln ,Los Angeles,90041,0,1.00 (1 0 0 0),,,,"$2,395","$2,395","$2,395",450,$5.32,1936,1,In Unit,Yes,1-Year,Unfurnished,310-488-4642,"6,934"
26642645,,925,925  S Holt Ave #2,Los Angeles,90035,1,1.00 (1 0 0 0),,,,"$2,395","$2,395","$2,395","8,047",$0.30,1958,0,Community,Yes,1-Year,Unfurnished,805-824-9110,"7,450"
26643825,,1462,1462  S Shenandoah  #3,Los Angeles,90035,1,1.00 (1 0 0 0),,,,"$2,395","$2,395","$2,395",750,$3.19,,0,In Unit,Yes,"1+Year,Negotiable",Unfurnished,424-352-1555,750
26643749,,10936,10936   Hartsook St #A,North Hollywood,91601,1,1.00 (1 0 0 0),,$0.00,,"$2,395","$2,395","$2,395",700,$3.42,1962,1,Laundry Closet Stacked,Yes,1+Year,Unfurnished,310-666-9682,"6,751"
26643541,Apartment,908,908  S Normandie Ave #9,Los Angeles,90006,1,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400",700,$3.43,1924,0,Other,Yes,1+Year,Unfurnished,424-388-2090,"6,402"
26643567,,1910,1910  S Shenandoah St #1/4,Los Angeles,90034,1,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400",600,$4,1947,0,Other,Yes,1+Year,Unfurnished,424-388-2090,"8,562"
26643449,Apartment,3506,3506  W Pico Blvd #7,Los Angeles,90019,1,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400",700,$3.43,1922,0,Other,Yes,1+Year,Unfurnished,424-388-2090,"11,254"
26641801,Apartment,1026,1026  S Flower St #17,Inglewood,90301,2,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400",780,$3.08,1960,1,"Community,Room",Yes,12 Months,Unfurnished,310-844-4812,"18,391"
26638987,,1217,1217   9th St #1,Santa Monica,90401,0,1.00 (1 0 0 0),,,,"$2,400","$1,000","$2,400",360,$6.67,1924,0,Community,Call,12 Months,Unfurnished,310-780-9495,"7,517"
26642187,,11945,11945   Sonoma Way ,Porter Ranch,91326,1,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400",560,$4.29,1976,0,"Room,Inside,In Unit",No,"12 Months,1+Year",Unfurnished,310-270-1532,"11,037"
26642091,Apartment,3660,3660   Watseka Ave #1,Los Angeles,90034,1,1.00 (1 0 0 0),,,,"$2,400","$2,300","$2,400",770,$3.12,1970,1,Community,Yes,"1+Year,1-Year,12 Months",Unfurnished,213-442-0211,"6,747"
OC26016779MR,Apartment,3810,3810  W Heffron DR #B,BURBANK,91505,1,1.00 (1 0 0 0),,$500.00,100,"$2,400","$2,500","$2,400",740,$3.24,1949,1,Inside,,1-Year,,818-437-7663,"6,527"
SB26017980MR,Apartment,507,507   Avenue G  #H,REDONDO BEACH,90277,2,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",830,$2.89,1958,1,Community,,1-Year,Unfurnished,310-561-4731,"12,935"
SR26018476MR,Condominium,5515,5515   Canoga AVE #231,WOODLAND HILLS,91367,1,1.00 (1 0 0 0),,$500.00,,"$2,400","$2,000","$2,400",690,$3.48,1987,2,Laundry Area,,1-Year,Unfurnished,310-866-8601,"65,448"
SR26017385MR,Condominium,28164,28164   Robin AVE ,SAUGUS,91350,2,1.00 (1 0 0 0),,$0.00,100,"$2,400","$2,400","$2,400",799,$3.00,1975,2,Community,No,1-Year,Unfurnished,818-448-4595,
SB26013059MR,Apartment,526,526   Shepard ST ,SAN PEDRO,90731,2,1.00 (1 0 0 0),,$500.00,,"$2,450","$2,450","$2,450",700,$3.50,1930,1,None,,1-Year,Unfurnished,310-987-9103,"6,102"
GD26020071IT,Apartment,1004,1004  E Garfield  #8,GLENDALE,91205,2,2.00 (2 0 0 0),,$0.00,,"$2,450","$2,450","$2,450",900,$2.72,1987,0,"Community,Laundry Area",,1-Year,Unfurnished,818-437-2433,"8,566"
GD26017642IT,Apartment,1004,1004  E Garfield  #5,GLENDALE,91205,2,2.00 (2 0 0 0),,$0.00,,"$2,450","$2,450","$2,450",900,$2.72,1987,0,"Community,Laundry Area",,1-Year,Unfurnished,818-437-2433,"8,566"
P1-25628PF,,1107,1107  E Howard ST ,PASADENA,91104,2,1.00 (1 0 0 0),,$0.00,,"$2,450","$2,450","$2,450",600,$4.08,1923,2,"Gas Dryer Hookup,Washer Hookup",No,,Unfurnished,,"3,429"
26642115,,1215,1215   Amethyst St #D,Redondo Beach,90277,1,1.00 (1 0 0 0),,,,"$2,450","$2,450","$2,450",650,$3.77,1963,1,Community,Call,1+Year,Unfurnished,213-465-5035,"5,395"
26642079,,1353,1353  W 36th Pl #3,Los Angeles,90007,2,1.00 (1 0 0 0),,,,"$2,450","$2,450","$2,450",725,$3.38,,0,Community,Call,"1+Year,1-Year,12 Months",Unfurnished,213-503-8070,"6,894"
26643961,,933,933  S Norton Ave #5,Los Angeles,90019,2,1.00 (1 0 0 0),,,,"$2,450","$2,000","$2,450",820,$2.99,1958,2,Laundry Area,Call,1+Year,Unfurnished,213-276-2727,"8,367"
AR26019034MR,,330,330   S Almansor St ,ALHAMBRA,91801,2,2.00 (1 0 1 0),,$500.00,50,"$2,450","$2,450","$2,450","1,000",$2.45,1924,4,Laundry Area,,1-Year,Unfurnished,626-320-2919,"7,503"
26644405,Apartment,1446,1446  S COCHRAN AVE #1,LOS ANGELES,90019,2,1.00 (1 0 0 0),,,,"$2,450","$2,450","$2,450",810,$3.02,1960,1,Community,Call,1+Year,Unfurnished,310-666-0961,"6,849"
26643649,Apartment,3345,3345   Wilshire Blvd  #804,Los Angeles,90005,1,1.00 (1 0 0 0),,,,"$2,470",$900,"$2,470",627,$3.94,,1,In Unit,Call,1+Year,Unfurnished,323-828-8870,"22,651"
WS26015623MR,Apartment,343,343  N 3rd  ,ALHAMBRA,91801,2,1.00 (1 0 0 0),,$0.00,,"$2,480","$2,480","$2,480",850,$2.92,1969,2,"Community,Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,626-823-0067,"9,151"
26642173,,3567,3567   Chesapeake Ave #504,Los Angeles,90016,1,1.00 (1 0 0 0),,,,"$2,488","$2,695","$2,488",700,$3.55,,1,In Unit,Call,1+Year,Unfurnished,323-633-8077,700
26642565,Apartment,12958,12958   Valleyheart Dr #6,Studio City,91604,1,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495","1,050",$2.38,1962,1,Community,Yes,1+Year,Unfurnished,213-797-5559,"23,710"
26642929,Apartment,5932,5932 1/2  Willoughby Ave ,Hollywood,90038,1,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495",,$0,1931,1,"In Unit,Room",No,1-Year,Unfurnished,310-497-2791,"6,495"
26644245,,1445,1445  N ALTA VISTA  ,LOS ANGELES,90046,1,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495",850,$2.94,1940,1,Garage,Call,1+Year,Unfurnished,310-804-6655,"8,608"
P1-25573PF,Apartment,715,715   Prospect AVE #11,SOUTH PASADENA,91030,1,1.00 (1 0 0 0),,$0.00,,"$2,495","$2,495","$2,495",850,$2.94,1963,1,Community,,1-Year,Unfurnished,(818) 275-4809,"24,194"
PW26017430MR,Single Family,8966,8966 A  Gunn AVE ,WHITTIER,90605,1,1.00 (1 0 0 0),,$0.00,,"$2,495","$3,995","$2,495",333,$7.49,1950,0,"Dryer,Dryer Included,Gas Dryer Hookup,In Closet,Washer,Washer Included",,1-Year,Unfurnished,562-225-5728,"6,570"
SR26017047MR,Single Family,663,663   Eston PL #A,LANCASTER,93535,3,3.00 (2 1 0 0),,$500.00,250,"$2,650","$3,500","$2,500","1,350",$1.85,1971,0,Garage,,1-Year,Unfurnished,818-523-4582,"7,090"
GD26018431IT,Condominium,9014,9014   Burnet  #201,NORTH HILLS,91343,2,2.00 (2 0 0 0),,$0.00,,"$2,500","$2,500","$2,500","1,038",$2.41,1991,2,"Community,Laundry Area",No,1-Year,Unfurnished,818-437-2433,"24,228"
GD26017553IT,Single Family,1750,1750   Colorado BLVD #I2,LOS ANGELES,90041,1,1.00 (1 0 0 0),,$500.00,50,"$2,500","$2,500","$2,500",510,$4.90,1947,1,Laundry Area,,1-Year,Furnished,323-810-6960,"40,000"
DW26020513MR,,3622,3622   Olive ST ,HUNTINGTON PARK,90255,2,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",562,$4.45,1940,0,None,No,1-Year,Unfurnished,323-631-9794,"5,999"
OC26017363MR,,1065,1065   Laguna  ,LOS ANGELES,90026,0,1.00 (1 0 0 0),,$0.00,50,"$2,500","$5,000","$2,500",502,$4.98,1908,0,Inside,No,1-Year,Unfurnished,310-650-2242,"7,519"
WS26016322MR,,420,420  W Graves AVE #B,MONTEREY PARK,91754,2,1.00 (1 0 0 0),,$50.00,50,"$2,500","$2,500","$2,500",800,$3.13,1949,1,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Furnished,626-320-2382,"9,621"
SR26018162MR,,4532,4532   Eagle Rock  ,LOS ANGELES,90041,2,1.00 (1 0 0 0),,$500.00,,"$2,500","$2,500","$2,500",860,$2.91,1922,4,None,Yes,1-Year,Unfurnished,661-678-3377,"6,344"
SR26019676MR,Condominium,5403,5403   Newcastle AVE #12,ENCINO,91316,2,2.00 (2 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",905,$2.76,1967,1,"Community,Laundry Area",,"1-Year,Negotiable",Unfurnished,818-445-6909,"60,914"
26644149,,7621,7621   Hampton Ave #102,West Hollywood,90046,1,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",750,$3.33,1955,0,In Unit,Call,1+Year,Unfurnished,310-345-3545,"6,717"
26644173,Apartment,5913,5913   Overhill Dr #1,Los Angeles,90043,2,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",960,$2.60,1947,1,"Inside,In Unit,Room",Yes,12 Months,Unfurnished,310-844-4812,"5,999"
82032306ML,,700,700  S Ardmore AVE ,Los Angeles,90005,2,2.00 (2 0 0 0),,,,"$2,500","$2,500","$2,500","1,390",$1.80,2005,,,,Other Lease Terms,,,0
26642595,,1101,1101  W 106th St #8,Los Angeles,90044,2,1.00 (1 0 0 0),,,,"$2,500","$2,748","$2,500","6,483",$0.39,1960,1,None,No,1+Year,Unfurnished,323-497-3099,"9,212"
26643425,,1392,1392 1/2  Edgecliffe  ,Los Angeles,90026,1,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",,$0,,0,None,Yes,"1+Year,12 Months",Unfurnished,310-993-4595,"13,050"
26642281,,10953,10953   Whitegate Ave ,Sunland,91040,1,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",500,$5,1951,1,"In Unit,In Kitchen",Call,1+Year,Unfurnished,818-472-2344,"5,435"
26638493,,1247,1247   22nd St #5,Santa Monica,90404,1,1.00 (1 0 0 0),,,,"$2,550","$2,550","$2,550",630,$4.05,1956,1,"In Unit,In Kitchen",No,1+Year,Unfurnished,310-600-7306,"6,649"
26642931,,3315,3315   Caroline Ave ##,Culver City,90232,1,1.00 (1 0 0 0),,,,"$2,550","$2,550","$2,550",750,$3.40,1952,1,Outside,Call,1-Year,Unfurnished,310-995-8658,"5,578"
AR26013015MR,Condominium,3535,3535   Legato CT ,POMONA,91766,2,2.00 (2 0 0 0),,$0.00,,"$2,550","$2,600","$2,550",930,$2.74,1988,2,Inside,No,1-Year,Unfurnished,626-374-3781,"310,335"
26643003,Apartment,3807,3807   Wilshire Blvd  #513,Los Angeles,90010,1,1.00 (1 0 0 0),,,,"$2,555",$900,"$2,555",664,$3.85,,1,In Unit,Call,1+Year,Unfurnished,323-828-8870,"162,412"
PV26015617MR,Apartment,609,609  S Meyler  ,SAN PEDRO,90731,2,2.00 (2 0 0 0),,$0.00,,"$2,575","$2,575","$2,575","1,100",$2.34,1987,1,Room,,1-Year,Unfurnished,310-989-4466,"9,612"
SR26017056MR,Condominium,19009,19009   Sherman  #34,RESEDA,91335,2,2.00 (2 0 0 0),,$0.00,,"$2,595","$2,595","$2,595",860,$3.02,1987,2,"Community,In Closet,Inside,Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Unfurnished,818-425-8516,"62,185"
SB26016041MR,Apartment,11422,11422   Iowa AVE #12,LOS ANGELES,90025,1,1.00 (1 0 0 0),,$500.00,,"$2,595","$2,595","$2,595",575,$4.51,1963,3,"Gas Dryer Hookup,Washer Hookup",,1-Year,,310-951-4381,"8,946"
SB26015474MR,,1916,1916   257th ST ,LOMITA,90717,1,1.00 (1 0 0 0),,$0.00,,"$2,700","$2,700","$2,595",575,$4.51,1922,1,Inside,No,1-Year,Unfurnished,310-995-1008,"8,577"
SB26016985MR,Apartment,3656,3656   Garnet ST #339,TORRANCE,90503,2,2.00 (2 0 0 0),,$0.00,,"$2,595","$2,595","$2,595","1,028",$2.52,1969,1,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"81,808"
